cei_id,institution_name,category,state,district,university_affiliation,aishe_code,F_zscore,I_zscore,S_zscore,D_zscore,U_zscore,raw_composite,cei_score,competitiveness_band,verification_status
CEI-IN-D93D3B880BA1,VISHWA VINAYAK DEGREE COLLEGE,College,Odisha,Keonjhar,,C-69329,-0.8136361771391862,0.4284269641262362,0.7965171434999292,1.1321487793343417,-0.8537059026797988,5.080644322600024,63.86750365194046,Moderate,VERIFIED
CEI-IN-DD3FA169D43D,VAIDYANATH INSTITUTE OF ADVANCED EDUCATION,College,Maharashtra,Beed,,C-69360,-0.9209288598388592,0.41098124097207606,0.008700399300109646,-0.7280729760133642,-0.13993818462360513,0.5415915633750746,30.990169371076632,Moderate,VERIFIED
CEI-IN-6454F5DA299F,CITY NURSING COLLEGE,College,Jharkhand,Ranchi,,C-69378,-0.9209288598388592,-1.2277289278254668,-1.5215966016472395,-0.4044329943563327,-1.22450879599516,-8.63704830354744,0.9119981049390028,Emerging,VERIFIED
CEI-IN-B2FE73F6F941,DR KALAM AGRICULTURAL COLLEGE,College,Bihar,Kishanganj,,C-69410,-0.3844654463404946,-0.2597977165261257,-0.0032000510249131516,-0.34792880431262607,0.733187773954596,1.6970477079513975,39.11326937502467,Moderate,VERIFIED
CEI-IN-382946EA480D,KUNO COLLEGE,College,Madhya Pradesh,Sheopur,,C-69412,-0.9209288598388592,-0.8447487260434617,-0.4576859830200204,-0.8270861101774409,0.6596698800438853,-3.830443757504445,8.72517667495756,Emerging,VERIFIED
CEI-IN-445C81F373A2,MILESTONES INSTITUTE OF PHARMACEUTICAL SCIENCES,College,Tripura,Gomati,,C-69433,-0.3844654463404946,0.39416636424801876,1.2539232709095025,0.09410033250318622,-1.502733545808943,5.874876652259323,69.00588258517905,Competitive,VERIFIED
CEI-IN-70D9F02973A8,DR PRAFULLA PATIL BSC NURSING COLLEGE PARBHANI,College,Maharashtra,Parbhani,,C-69458,-0.9209288598388592,-0.6998238779528588,-1.5997896539334995,-0.01431906723323057,-0.5268828820005503,-6.293766915471263,3.113032492400016,Emerging,VERIFIED
CEI-IN-11C364216059,INSTITUTE OF PUBLIC HEALTH AND HYGIENE COLLEGE OF NURSING AND  ALLIED HEALTH SCIENCES,College,Jammu and Kashmir,Jammu,,C-69459,-0.9209288598388592,-0.05208996678515196,0.21684733273954876,0.2100802031437444,0.790069161198924,1.7478476427824536,39.51202179320147,Moderate,VERIFIED
CEI-IN-C477242DCEBE,"HOMI BHABHA CANCER HOSPITAL, VARANASI",College,Uttar Pradesh,Varanasi,,C-69464,-0.3844654463404946,-1.1639748890622137,-1.6070853523934054,-0.0488801777223688,-0.47429234808152865,-5.712241993101629,4.076355166015239,Emerging,VERIFIED
CEI-IN-7E2027697715,HOMI BHABHA CANCER HOSPITAL,College,Punjab,Sangrur,,C-69465,-0.6526971530896769,-0.19351327661783,-0.17045735425181727,-0.14353874630147445,-0.1934873827587497,0.049649709460387964,27.58892968534091,Moderate,VERIFIED
CEI-IN-A9B721B8CA29,ARAVALI COLLEGE OF PHARMACY,College,Rajasthan,Sikar,,C-69469,-0.9209288598388592,0.555495813751776,0.7399636810144683,0.20819551316994836,-1.7100979697987237,3.0142115779421204,48.91428797031071,Moderate,VERIFIED
CEI-IN-307F35D7ACE7,"VISHAL SHIKSHAN PRASARAK MANDAL DHULE SANCHALIT PROF. A. B. PATIL ARTS COMMERCE AND SCIENCE COLLEGE, MAHINDALE TAL.DHULE DIST. DHULE",College,Maharashtra,Dhule,,C-69524,-0.8136361771391862,0.30587220082722494,0.5425891902627621,0.02410705337018556,-0.9609587288284336,2.4694618237944033,44.966244225986024,Moderate,VERIFIED
CEI-IN-C0E41E54BF01,Vidyodaya First Grade College,College,Karnataka,Tumakuru,,C-6953,0.42022967390705246,-0.8960836717437474,-0.7861609286709613,0.7076657263014953,-1.2634148035245407,0.5941414820477272,31.371155592403966,Moderate,VERIFIED
CEI-IN-3DE2644517C7,"DNYANDEEP SHIKSHAN PRASARAK MANDAL , KHED RATNAGIRI, DNYANDEEP COLLEGE OF PHARMACY, BORAJ",College,Maharashtra,Ratnagiri,,C-69533,-0.9209288598388592,-0.24747887728469098,-0.049262796228685575,-0.022222309287814303,-1.3426583206863674,-1.440662103552038,18.77492202613605,Emerging,VERIFIED
CEI-IN-A1C944FABFFB,SHRI DADASAHEB HIVASE PATIL MAHAVIDYALAYA,College,Maharashtra,Wardha,,C-69556,-0.9209288598388592,0.49003666782099126,0.5607324691094759,-0.3140882000915782,0.2691076671489335,3.123049954703587,49.792727703422955,Moderate,VERIFIED
CEI-IN-023ED2280735,VIVEKANAND COLLEGE OF CIVIL SERVICES HINGANGHAT,College,Maharashtra,Wardha,,C-69559,-0.9209288598388592,0.6837775927754455,1.8869546389168284,0.32225700066104207,-1.1547486695871638,7.047185217767597,75.63069998815587,Competitive,VERIFIED
CEI-IN-A339B7142D3E,GADHWADA COLLEGE OF NURSING,College,Gujarat,Mahesana,,C-69566,-0.9209288598388592,-0.622523006289788,-1.1189647488202255,-0.8036661513836447,-1.4891587505045152,-6.562557652406704,2.734020292944846,Emerging,VERIFIED
CEI-IN-EF08C13C4914,"GOVERNMENT FIRST GRADE COLLEGE (Autonomous), GUBBI",College,Karnataka,Tumakuru,,C-6957,1.0639857701050899,0.4503841053127195,0.7548119688742242,0.7941968860764225,1.2307471028098234,12.89716191179052,93.63180544040428,High,VERIFIED
CEI-IN-85F2B08FD622,GANESH INSTITUTE OF NURSING PRANTIJ,College,Gujarat,Sabar Kantha,,C-69589,-0.9209288598388592,0.4216012796699692,0.34624736891754776,-0.43378986420891674,0.9504222336686776,2.698288006286369,46.57507205179833,Moderate,VERIFIED
CEI-IN-4905896DA304,SRI MEKAPATI GOUTHAM REDDY AGRICULTURAL COLLEGE,College,Andhra Pradesh,Sri Potti Sriramulu Nellore,,C-69630,-0.3844654463404946,-0.9817089938577911,-1.0523647286301756,-0.011021056250589736,0.40503067501572876,-2.984436426298459,11.759248292471081,Emerging,VERIFIED
CEI-IN-64A521CB3F76,"GOVT COLLEGE OF NURSING, JALORE",College,Rajasthan,Jalore,,C-69642,-0.9209288598388592,0.13746746124941975,0.4787284866918635,0.4365076035490906,1.2414432505847761,3.639372985938839,53.57100556674168,Moderate,VERIFIED
CEI-IN-11EDC0A70EC4,SAWKAR AYURVEDIC MEDICAL COLLEGE AND SAWKAR AYURVEDIC HOSPITAL SATARA,College,Maharashtra,Satara,,C-69681,-0.9209288598388592,0.09696995137530487,-0.07281557345329219,-0.1094795636584913,-1.4427231006871988,-0.715421318778525,22.77626436100912,Emerging,VERIFIED
CEI-IN-AAFC993EFDEA,"KAUSHALY DNYANVARDHINI ARTS,COMMERCE AND SCIENCE COLLEGE,GOREGAON",College,Maharashtra,Hingoli,,C-69685,-0.9209288598388592,-0.37015563008889896,-1.1581752322613048,-0.1602186572627555,-1.4513769479853018,-5.052188466572474,5.4502743890402305,Emerging,VERIFIED
CEI-IN-9299563223CD,"VILASRAO DESHMUKH LAW COLLEGE,PUNE",College,Maharashtra,Pune,,C-69690,-0.9209288598388592,0.6243073160871887,1.2035635626506553,0.33076475432852426,-0.8780215399659658,5.251569837954397,64.97887796596787,Moderate,VERIFIED
CEI-IN-50518E3995A6,RADHE KRUSHNA MAHILA MAHAVIDYALAY PARTUR ANANDWADI,College,Maharashtra,Jalna,,C-69703,-0.9209288598388592,-0.7133839342568212,-1.056106422682114,0.21352561130429756,-1.5976465344656525,-5.359950774881979,4.769236843144222,Emerging,VERIFIED
CEI-IN-4E568C5B921D,SHARDA COLLEGE OF EDUCATION AND TECHNOLOGY,College,Uttar Pradesh,Meerut,,C-69722,-0.7599898357893498,0.2923040734874446,0.15311191995392798,0.9097939987452921,-0.1718391055068106,3.3598479536492003,51.57526945398555,Moderate,VERIFIED
CEI-IN-5B17C04A0151,CAPTAN SINGH MEMORIAL EDUCATIONAL INSTITUTE AMBEDKARNAGAR,College,Uttar Pradesh,Ambedkar Nagar,,C-69726,-0.9209288598388592,0.7685494537804157,0.5807903425985259,-0.21557487122927554,-1.506971277340285,2.7719014387055756,47.14556437285325,Moderate,VERIFIED
CEI-IN-178DA16EAA66,SRI SARAJU SINGH SIKSHAN SANSTHAN,College,Uttar Pradesh,Mirzapur,,C-69742,-0.7063434944395133,0.8204702686245128,2.2647324990274944,0.6124502367292334,-1.0861747556588501,9.672458185812175,86.33384657902009,Competitive,VERIFIED
CEI-IN-2BFB96FBF932,MAHESHWAR PRASAD SHAHI COLLEGE SITAMARHI,College,Bihar,Sitamarhi,,C-69760,-0.9209288598388592,0.03471721710026798,-0.1957605357906422,-0.9054757061161162,1.3231012681576342,-0.225019525457394,25.725453038019662,Moderate,VERIFIED
CEI-IN-8D3343151D0F,ANNAI MEDICAL COLLEGE OF SIDDHA AND RERSEARCH CENTRE,College,Tamil Nadu,Thanjavur,,C-69763,-0.9209288598388592,-0.38883948990332595,-0.4367773870145732,0.3218548315941732,0.27464292739579577,-1.2123491683847387,19.906036558885074,Emerging,VERIFIED
CEI-IN-DED5A62EF091,SAGAYATHOTTAM INSTITUTE OF AGRICULTURE AND RURAL DEVELOPMENT,College,Tamil Nadu,Ranipet,,C-69764,0.8494004047057437,0.11539697708840756,0.27617845867111496,0.07341582785753915,-0.7428332948909925,7.424391076494083,77.48628054798847,Competitive,VERIFIED
CEI-IN-A43868C7F352,"CONSTITUENT GOVERNMENT COLLEGE,BHADPURA,NAWABGANJ,BAREILLY",College,Uttar Pradesh,Bareilly,,C-69769,-0.3844654463404946,0.4234996828108608,0.562156189532882,-0.5659440955706991,-0.9453486579225727,3.617684178461581,53.43677207943463,Moderate,VERIFIED
CEI-IN-2A50566299B1,"AUTONOMOUS STATE MEDICAL COLLEGE, MIRZAPUR",College,Uttar Pradesh,Mirzapur,,C-69774,-0.9209288598388592,-0.17190069926520873,-1.0352931375652168,0.11953901477685416,-1.0526556406641134,-3.4786664203011544,9.923407951360101,Emerging,VERIFIED
CEI-IN-21D36C222F05,"Mahila Mahavidyalaya, Lohardaga",College,Jharkhand,Lohardaga,,C-69297,-0.3844654463404946,-0.2389843619834197,-0.7887051363760494,-0.08857719443517444,1.4096354213362357,0.4929624468208318,30.65261163093687,Moderate,VERIFIED
CEI-IN-6D46E4DD5D71,SHRI RAM CHARITTAR MAHILA MAHAVIDYALAY PAUNI SOHANI KERAKAT JAUNPUR,College,Uttar Pradesh,Jaunpur,,C-69353,-0.7599898357893498,-0.6430492042310924,-0.2799379496794593,-0.06713518985758252,0.5064172307768513,-1.2853056882599097,19.50728414070828,Emerging,VERIFIED
CEI-IN-1C3E7F900886,UNIVERSAL BA CIVIL SERVICES COLLEHE NERLA ADYAL,College,Maharashtra,Bhandara,,C-69362,-0.9209288598388592,0.28460825088924274,-0.4096117958638863,-0.744482215768966,0.3603184044087132,-0.5949744171996133,23.54415886928027,Emerging,VERIFIED
CEI-IN-0A3AD193D53E,SIR ATMA RAM INSTITUTE OF MANAGEMENT AND TECHNOLOGY,College,Madhya Pradesh,Jabalpur,,C-69402,-0.9209288598388592,-0.19049998081864405,0.00847979959461193,0.41225250281593456,0.9576483551306804,1.1894037633019456,35.502783370839744,Moderate,VERIFIED
CEI-IN-CA8FCC2C64EF,TRIMURTI ARTS COMMERCE SCIENCE COLLEGE  DHORJALGAON NE,College,Maharashtra,Ahilyanagar,,C-69418,-0.9209288598388592,1.4255924271316613,2.310876606005511,0.8129882014776132,1.4797427708197477,12.944302508229809,93.7147143590351,High,VERIFIED
CEI-IN-1B914096C4A5,MANAS COLLEGE OF SCIENCE TECHNOLOGY AND MANAGEMENT,College,Uttarakhand,Pithoragarh,,C-69430,-0.3844654463404946,-0.42311360068394993,-0.264485397196807,0.46699754630967905,-0.8503477655442776,0.43862592215344187,30.240041059654942,Moderate,VERIFIED
CEI-IN-7ACA84EBDF26,"SHRI NARAYAN YOGA MAHAVIDHYALAYA, CHOMU",College,Rajasthan,Jaipur,,C-69443,-0.9209288598388592,-0.6443881815755147,-0.8849241037530682,0.18929981894403905,1.5221625932091112,-2.3939685925621075,14.130048560938056,Emerging,VERIFIED
CEI-IN-E16A2A658F57,SEMSON SING ENGTI COLLEGE,College,Assam,West Karbi Anglong,,C-69467,0.2056443085077064,0.3014394425368182,1.4427373563279733,0.17846334485384435,1.0999581339762998,10.310706899978117,88.18350507323622,Competitive,VERIFIED
CEI-IN-310973A8B471,DALIA NURSING COLLEGE KANERA,College,Gujarat,Kheda,,C-69473,-0.9209288598388592,-0.9859183919858037,-1.154571211810385,0.09220287802018282,0.815229688610694,-4.756657432682205,6.21619487543922,Emerging,VERIFIED
CEI-IN-0DAD44D32911,OM INSTITUTE OF NURSING,College,Gujarat,Kheda,,C-69474,-0.9209288598388592,1.8214552908595345,1.810634714316733,-0.7810522191310957,1.2920081747306464,10.429103047405965,88.52501085712031,Competitive,VERIFIED
CEI-IN-100C89C6C397,RAINBOW DEGREE COLLEGE SANDHYAKALIN,College,Jharkhand,Bokaro,,C-69477,-0.9209288598388592,0.02130669894759339,0.519654731483855,-0.41341659229487654,1.6588507611382894,2.5844736428427906,45.769671127956094,Moderate,VERIFIED
CEI-IN-9E9BC977452A,"VEDA AGAMA SAMSKRUTHA MAHA PATASHALA, VEDA DEPARTMENT",College,Karnataka,Bengaluru Urban,,C-69491,-0.9209288598388592,0.8926106061395621,1.10979404744415,0.09022775854756276,1.5162981406603937,7.234071339711569,76.55651624620002,Competitive,VERIFIED
CEI-IN-8EA616E757A9,"DR. RADHA KRISHANAN INSTITUTE OF ANIMAL SCIENCE, KUCHAMAN CITY",College,Rajasthan,Nagaur,,C-69492,-0.9209288598388592,0.2737997687621967,-0.09450752412204814,-0.22465947922932453,-1.2133931817428616,-0.25352005284389645,25.533972916419913,Moderate,VERIFIED
CEI-IN-BAB3FD96555D,SURYA COLLEGE OF SPECIAL EDUCATION,College,Rajasthan,Hanumangarh,,C-69515,-0.9209288598388592,0.07375218064706164,0.6826718525078868,0.23184838641034028,-0.3485563660175551,2.53964186833632,45.45777567215445,Moderate,VERIFIED
CEI-IN-2B2F53A3BFE9,SHRIMANT RAJE RAUL COLLEGE,College,Maharashtra,Dhule,,C-69544,-0.9209288598388592,-0.06516857689475805,-0.9557240852270427,0.10316360229073097,1.5189911382001546,-1.0530151529403653,20.82987879505705,Emerging,VERIFIED
CEI-IN-F1C06FDD77B5,ANAND MAHAVIDYALAYA WAIFAD TAH DIST WARDHA,College,Maharashtra,Wardha,,C-69554,-0.9209288598388592,-0.8550627310681057,-1.0114971717804642,-0.7027364552523299,0.6298780881431393,-5.209600691254538,5.108768605156145,Emerging,VERIFIED
CEI-IN-F8FB12CDB79C,KARNATAKA STATE AKKAMAHADEVI WOMENS UNIVERSITY REGIONAL CENTRE BIDAR,College,Karnataka,Bidar,,C-69560,-0.3844654463404946,-1.089183344120978,-0.8565380321360715,-1.7982451283595393,1.448253056866773,-4.392341954973259,7.118322871017411,Emerging,VERIFIED
CEI-IN-CE5ED2153887,ARYABHATTA RESEARCH INSTITUTE OF OBSERVATIONAL SCIENCES,College,Uttarakhand,Nainital,,C-69568,-0.3844654463404946,-0.8754315485312044,-0.8555303795050663,0.7642380560391681,0.9441626878518281,-0.6991441532616441,22.880887520233724,Emerging,VERIFIED
CEI-IN-22163A335D4E,GOVT COLLEGE OF NURSING NATHDWARA RAJSAMAND,College,Rajasthan,Rajsamand,,C-69569,-0.9209288598388592,0.35683854491915906,0.12291525419297503,0.2493076829659773,-1.5802177627558067,0.9349191938579571,33.74590390461527,Moderate,VERIFIED
CEI-IN-062CAE0E784B,SHRI RAMNATH YADAV SUBHAWATI DEVI MAHAVIDYALAY YADAVPUR TOTAHA SKN,College,Uttar Pradesh,Sant Kabir Nagar,,C-69595,-0.8136361771391862,-0.24579500500375592,0.5381099263985528,0.015286236736126564,1.4903966138123028,2.711724679267316,46.68364325476727,Moderate,VERIFIED
CEI-IN-884447897ABA,IDEAS NURSING COLLEGE GWALIOR,College,Madhya Pradesh,Gwalior,,C-69656,-0.43811178769033104,-0.1497404054686104,-0.1336251450716505,-0.1217854855909218,1.7000846232805829,2.495902578948505,45.155750325713605,Moderate,VERIFIED
CEI-IN-096896987A03,"Government First Grade College, Bellavi",College,Karnataka,Tumakuru,,C-6967,-0.8672825184890227,-0.5576846781781338,-0.8900785101133104,1.0834163492130273,0.9554288618982782,-1.1856466588128054,20.07185439614671,Emerging,VERIFIED
CEI-IN-54AFEAD3A7A5,"ANURADHA COLLEGE OF BACHELOR OF DESIGN, CHIKHLI",College,Maharashtra,Buldhana,,C-69700,-0.9209288598388592,0.19391762378815017,0.7976711659151035,-0.03972098304689482,0.6861014654061817,3.6019862522884427,53.30648663587193,Moderate,VERIFIED
CEI-IN-839F50D5B0BD,RAJKUNWAR BAHHUDESHIY SEVA BHAVI SANSTHA RAJKUNWAR MAHILA MAHAVIDYALAY DHAWDA,College,Maharashtra,Jalna,,C-69705,-0.9209288598388592,0.9057085941292052,0.6631899887901241,0.3229283915505038,0.6033400847731556,5.694996959754724,67.86489794306921,Competitive,VERIFIED
CEI-IN-84445E525C88,"MAA SAMALAI NURSING COLLEGE, PADHANPADA",College,Odisha,Sambalpur,,C-69731,-0.9209288598388592,-0.7168257394408382,-0.2894619042586386,-0.04559188287225331,-0.14214842161642552,-2.558004752414467,13.425322752576099,Emerging,VERIFIED
CEI-IN-1BB28F4158A3,SHIV BALI SINGH GROUP OF EDUCATIONAL AND TRAINING INSTITUTE COLLEGE OF PHARMACY,College,Uttar Pradesh,Fatehpur,,C-69732,-0.8136361771391862,-0.4566506797134376,-0.6424989236829757,-0.004173351310597519,0.7086098254514225,-1.6894684240091413,17.489833787358364,Emerging,VERIFIED
CEI-IN-38FFCA511DD2,"KLE AYURVEDA MEDICAL COLLEGE, CHIKODI BELAGAVI",College,Karnataka,Belagavi,,C-69756,-0.9209288598388592,1.0423265565688742,1.1801004869105636,0.3837202510355578,1.0316351259175103,7.883306788796056,79.56887362311974,Competitive,VERIFIED
CEI-IN-24331B7B951D,HIMT COLLEGE,College,Tamil Nadu,Chengalpattu,,C-69784,0.2592906498575428,0.03841132005678318,-0.06947028543644236,1.1905685438138316,-1.7242982167970495,4.919392702521476,62.74625922855225,Moderate,VERIFIED
CEI-IN-EDE38A1498D4,JAMUI COLLEGE OF PHARMACY,College,Bihar,Jamui,,C-69282,-0.9209288598388592,0.445020832927369,1.4993294853653478,-0.28810309401556394,1.2058128556004792,6.266575553688897,71.44379959729955,Competitive,VERIFIED
CEI-IN-5A711FDEFE8F,D N DEGREE COLLEGE BAKHRI MADHEPURA,College,Bihar,Madhepura,,C-69284,-0.9209288598388592,-0.6630258434653987,-0.9881908272143611,-1.2229070616879814,-1.0740046366801597,-6.579510793563949,2.720202139839709,Emerging,VERIFIED
CEI-IN-00B2F44EAF05,NIRMALA COLLEGE OF NURSING,College,Jharkhand,Palamu,,C-69299,-0.9209288598388592,0.2872474110806141,0.030234849034920984,0.1502417642638111,-1.2010182427434488,0.6370080182527024,31.681077026333455,Moderate,VERIFIED
CEI-IN-493174C98FD6,MVM COLLEGE OF SPEECH AND HEARING,College,Karnataka,Bengaluru Urban,,C-69333,-0.9209288598388592,-0.5157357803174656,-0.719701583891516,-0.7578383200451265,0.982822287831359,-3.264350162019164,10.724860831458011,Emerging,VERIFIED
CEI-IN-02A385F4AE8A,ANJANADRI DEGREE COLLEGE,College,Karnataka,Bengaluru Rural,,C-69335,-0.9209288598388592,-0.1448461415756478,-0.8457445242590035,-0.26235897968869937,0.2987233261695177,-2.3918077423624045,14.141892692171028,Emerging,VERIFIED
CEI-IN-88D8F69C98D3,SNEHA DEGREE COLLEGE SHAHPUR,College,Karnataka,Yadgir,,C-69338,-0.7599898357893498,-0.6591373550855635,-0.7478913960332869,0.3764915131650313,1.639918789789714,-1.1456090050103114,20.306762998934026,Emerging,VERIFIED
CEI-IN-AB5FEC7682F2,"GOVERNMENT ARTS AND SCIENCE COLLEGE, THALLY",College,Tamil Nadu,Krishnagiri,,C-69341,-0.9209288598388592,-0.6122204663387582,0.05301589185515432,-0.4849599566878798,-0.9258242809231692,-2.5160934686974517,13.62864700540882,Emerging,VERIFIED
CEI-IN-187169F58CCB,RADHE KRUSHNA MAHAVIDYALAYA PARTUR,College,Maharashtra,Jalna,,C-69370,-0.9209288598388592,-0.1278903527304574,-0.48787905566123974,-0.7231181176282697,1.6709544269777903,-0.9700984895518652,21.2937739350152,Emerging,VERIFIED
CEI-IN-52594B6686BC,GANDHI INSTITUTE OF PHARMACY,College,Jharkhand,Saraikela Kharsawan,,C-69436,-0.8672825184890227,0.9279121490613729,1.6481533339303476,0.05893069081217671,0.8663954862897982,8.451699607190157,82.0344269414505,Competitive,VERIFIED
CEI-IN-F68B4329E793,ARAVALI INSTITUTE OF PHARMACY,College,Rajasthan,Jaipur,,C-69468,-0.9209288598388592,0.4970115212821904,0.6770803104106762,-0.07859830648277584,0.9858388976244116,4.312527237809737,58.502112203403215,Moderate,VERIFIED
CEI-IN-629D4ABBF998,PT RK SHUKLA DEGREE COLLLEGE,College,Uttar Pradesh,Kanpur Nagar,,C-69501,-0.9209288598388592,-0.31280447164880076,-0.4911004202570002,0.2710639038194841,-1.1647950877565914,-2.2904678199740154,14.60381381025702,Emerging,VERIFIED
CEI-IN-9B38993B5262,Sri Siddaganga College of Physical Education,College,Karnataka,Tumakuru,,C-6954,-0.1162337395913122,-0.4884924981136848,-0.7751819895562311,0.4582566139521545,-1.2664897746242525,-0.48485735608733005,24.152157605906275,Emerging,VERIFIED
CEI-IN-0B9B2E2E7AA9,R R COLLEGE OF EDUCATION KHELNA ROAD,College,Rajasthan,Jaipur,,C-69555,-0.9209288598388592,-1.4106201620204246,-2.3795393817719663,0.5805765947115452,-0.5045821111950042,-9.60502586849808,0.49153144616842354,Emerging,VERIFIED
CEI-IN-03FE35ABA55F,"DR JASUBHAI AND DR TARABEN AND DR DINESHBHAI GNM NURSING SCHOOL AND BSC NURSING COLLEGE,  KHERALU",College,Gujarat,Mahesana,,C-69567,-0.9209288598388592,-0.20268758663994385,-0.06584527515821947,-0.0002810344794046673,1.368011602109983,0.7048435447643655,32.15484227565241,Moderate,VERIFIED
CEI-IN-BA310A3E5594,TAJ MEMORIAL INSTITUTE OF PHARMACY,College,Rajasthan,Jaipur,,C-69579,-0.9209288598388592,-0.04835539594002014,-0.02278110373416186,-0.023645701272259196,0.47797766866928953,0.56189580085323,31.130324924000156,Moderate,VERIFIED
CEI-IN-E29F879E75FD,RAJ PHARMACY COLLEGE,College,Rajasthan,Jhunjhunu,,C-69586,-0.9209288598388592,0.8043029620848074,0.9984766634112062,0.47307983646502005,-0.3019169072587403,5.835026636515786,68.74728571992577,Competitive,VERIFIED
CEI-IN-470919668B59,GOVERNMENT AGRICULTURE COLLEGE BASSI,College,Rajasthan,Chittorgarh,,C-69615,-0.9209288598388592,-0.6757449792833434,-0.14934513676400904,-1.1343789131351716,0.8121281766026992,-2.816764355920703,12.386987247818706,Emerging,VERIFIED
CEI-IN-1A72FD51906A,"GOVERNMENT DEGREE COLLEGE, DORNALA",College,Andhra Pradesh,Prakasam,,C-69628,-0.9209288598388592,0.3411336814927115,0.6100470119756353,-0.1849174510636192,-1.5029587025219724,1.6771564433411847,39.0125942595444,Moderate,VERIFIED
CEI-IN-A16C4000B8E3,SRIKARA COLLEGE OF NURSING,College,Andhra Pradesh,NTR,,C-69632,-0.9209288598388592,-0.9953539001594155,-0.8995625124968747,0.07156070435581335,-0.8050672847859306,-5.338114807324889,4.818587389948281,Emerging,VERIFIED
CEI-IN-3922517D43F6,MEHTA COLLEGE OF PHARMACY,College,Rajasthan,Jaipur,,C-69637,-0.9209288598388592,-0.4872692734810183,-0.5629399796381254,0.9863728085566944,0.29016783968680676,-0.9247700985470909,21.53657862529117,Emerging,VERIFIED
CEI-IN-32D88367110D,"VAIDIK BALIKA PG MAHAVIDHYALAYA, VARUN PATH, MANSAROVER, JAIPUR",College,Rajasthan,Jaipur,,C-69650,-0.9209288598388592,-1.8158777768310024,-1.7698188180631966,0.36088010736444864,-1.6874246784414826,-10.297486732047986,0.3316356745232737,Emerging,VERIFIED
CEI-IN-081A91FEB189,SMT K N PATEL COLLEGE OF NURSING,College,Maharashtra,Bhandara,,C-69664,-0.3844654463404946,-0.46999074011364445,-0.1419611526457564,0.06548581402777655,0.5104321226711251,1.114385612647633,34.97769355284456,Moderate,VERIFIED
CEI-IN-C6B5544CBC94,MAULI HOMOEOPATHIC COLLEGE AND RESEARCH INSTITUTE TONDAR UDGIR LATUR,College,Maharashtra,Latur,,C-69670,-0.9209288598388592,0.9586278919600817,1.3315459995730328,-0.21315060802559893,-1.036681187351879,5.69665558416506,67.8806901180465,Competitive,VERIFIED
CEI-IN-9D1257AAEFA5,LATE AMBUBAI WOMENS ARTS SCIENCE AND COMMERCE COLLEGE,College,Maharashtra,Chhatrapati Sambhajinagar,,C-69697,-0.9209288598388592,-0.9479255336788072,-1.39212038111123,-0.36378759825457135,-1.2734748760143464,-7.471876110059245,1.7430613131193495,Emerging,VERIFIED
CEI-IN-FDD4A96FE8F6,SHRI MOTILAL NISHAD SHANTI DEVI MAHAVIDYALAY SEMRAHANA MIHIPURWA BAHRAICH,College,Uttar Pradesh,Bahraich,,C-69728,-0.9209288598388592,0.8806583651741733,1.7632489175400643,-0.04201211975327252,-1.6851289600363892,6.384741440990465,72.07548659639149,Competitive,VERIFIED
CEI-IN-FD42844999B0,RAJKIYA MAHAVIDYALAYA BHAWANIPUR KALA ITIYATHOK GONDA,College,Uttar Pradesh,Gonda,,C-69729,-0.3844654463404946,-0.17409643838057579,-0.7049702707382192,-0.1373719725632248,-1.0760105704097047,-1.0261302779712453,20.987800544830037,Emerging,VERIFIED
CEI-IN-F8723BB16FCD,M C S EDUCATIONAL INSTITUTE WAJIDPUR KHAIR ALIGARH,College,Uttar Pradesh,Aligarh,,C-69737,-0.5990508117398404,0.5919720077019536,1.048902988114739,0.02086215546622973,-0.2731418679212877,5.9358828765353815,69.41450511271665,Competitive,VERIFIED
CEI-IN-27BC3003B4CB,C J Y MAHAVIDYALAYA AMIHIT KERAKAT JAUNPUR,College,Uttar Pradesh,Jaunpur,,C-69747,-0.9209288598388592,-0.7094315624540746,-1.3843966434886545,-0.13094223776289174,1.4280954813090596,-4.430795195831481,7.011725689920645,Emerging,VERIFIED
CEI-IN-1F8263737749,"CONSTITUENT GOVERNMENT COLLEGE, SAHASWAN, BUDAUN",College,Uttar Pradesh,Budaun,,C-69770,-0.3844654463404946,-1.5858920932550031,-2.2498422172334043,-0.7375197833674313,-0.846473112743074,-9.858948601236069,0.4165186150262545,Emerging,VERIFIED
CEI-IN-5809385B7B4B,GAUTAM COLLEGE,College,Bihar,Nalanda,,C-69283,-0.9209288598388592,-0.06830864453190537,0.14768866105150158,-0.7094594482791174,0.5165617219918129,0.06838688882028232,27.689604800821193,Moderate,VERIFIED
CEI-IN-17FA27ED4BF4,M G TELE COMMERCE COLLEGE CHINDHA AND BARAKU RAMAJI TELE SCIENCE COLLEGE AND KESHARBAI TELE COLLEGE OF MANAGEMENT THALNER,College,Maharashtra,Dhule,,C-69286,-0.4917581290401675,-0.3553185761227169,-0.8706066385350928,0.10485364416681443,-0.24590013601520624,-1.4264978129253016,18.842038769789568,Emerging,VERIFIED
CEI-IN-C6933F15FC93,BHAGVATI MAHAVIDYALAYA PANGARI,College,Maharashtra,Chhatrapati Sambhajinagar,,C-69326,-0.9209288598388592,-0.20176925234386256,0.10453940397936232,-0.1876220223830248,-0.8624865651527295,-0.7582845279372536,22.52358956137234,Emerging,VERIFIED
