cei_id,institution_name,category,state,district,university_affiliation,source_year,verification_status,aishe_code,naac_grade,established_year
CEI-IN-799EBF5561C7,"B.S.S. MAHILA MAHAVIDYALAYA, DHANBAD",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44443,,1977
CEI-IN-0EC34EAB1FCA,"CHOTANAGPUR COLLEGE, RAMGARH",College,Jharkhand,Ramgarh,,2020-21,VERIFIED,C-44447,,1979
CEI-IN-9CFC41FC5F67,"Netaji Subhashchandra Bose College of Agriculture, Markhel, Tal. Degloor",College,Maharashtra,Nanded,,2020-21,VERIFIED,C-44491,,2010
CEI-IN-FF842ADC1040,"College of Agriculture, Tondapur, Tal. Kalamnuri",College,Maharashtra,Hingoli,,2020-21,VERIFIED,C-44508,,2008
CEI-IN-920934DDC270,"NKGS, College of Agriculture, Nanded Road, Udgir",College,Maharashtra,Latur,,2020-21,VERIFIED,C-44509,,2008
CEI-IN-A2B78399A42F,"Postgraduate Institute For Agriculture Business Management, Chakur",College,Maharashtra,Latur,,2020-21,VERIFIED,C-44513,,2009
CEI-IN-ECE32ABED171,Government Training College,College,West Bengal,Hooghly,,2020-21,VERIFIED,C-44632,,1955
CEI-IN-8B00F8DFF9E0,Uttaran College of Education,College,West Bengal,Purba Bardhaman,,2020-21,VERIFIED,C-44643,,2008
CEI-IN-3E1DE70F1DE1,CHRIST ARTS AND SCIENCE COLLEGE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-43957,,2008
CEI-IN-6F18811FBE26,SHRI KRISHNASWAMY COLLEGE FOR WOMEN,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-43978,,2010
CEI-IN-D3BC08D25533,NEW PRINCE SHRI BHAVANI ARTS AND SCIENCE COLLEGE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-43995,,1999
CEI-IN-1FAD8185DC3D,CSI EWARTS WOMENS CHRISTIAN COLLEGE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-44000,,1997
CEI-IN-45D29D909424,DB JAIN COLLEGE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-44001,,1972
CEI-IN-AB9AE876B119,ANNAI VEILANKANNIS COLLEGE OF ARTS AND SCIENCE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-44007,,2000
CEI-IN-0594E340E661,"College of Agriculture, Vellanikkara",College,Kerala,Thrissur,,2020-21,VERIFIED,C-44031,,1972
CEI-IN-6FDD15D1347F,Prabhanani Institute of Education (B.Ed. College),College,West Bengal,Murshidabad,,2020-21,VERIFIED,C-44048,,2010
CEI-IN-7FB878BD3F48,Karimpur Pannadevi College,College,West Bengal,Nadia,,2020-21,VERIFIED,C-44056,,1968
CEI-IN-535531F450D3,Sukadei Sanskrit College,College,Odisha,Balasore,,2020-21,VERIFIED,C-44061,,1991
CEI-IN-4A5D377E9A2D,Ganpat University V.M. Patel College of Management Studies,College,Gujarat,Mahesana,,2020-21,VERIFIED,C-442,,1996
CEI-IN-B798E40D5484,"Centre for Education, Tehnology and Health Sawantwadi Women's College of Computer Studies and Research",College,Maharashtra,Sindhudurg,,2020-21,VERIFIED,C-44207,,2009
CEI-IN-15BDAE50A37C,Smt. Mankaranabai Vinayakrao Marathe Women's College of Education,College,Maharashtra,Dhule,,2020-21,VERIFIED,C-44216,,2007
CEI-IN-4C5CFD59ABDD,Sanskar B.Ed. College Pipaliya,College,Gujarat,Vadodara,,2020-21,VERIFIED,C-44308,,2005
CEI-IN-883322960876,Sindhbharati Trust's S.L. Women's College of Education,College,Maharashtra,Thane,,2020-21,VERIFIED,C-44346,,2005
CEI-IN-DB33A43AA454,"J.N.M. SANSKRIT COLLEGE, CHAIBASA",College,Jharkhand,West Singhbhum,,2020-21,VERIFIED,C-44387,,1972
CEI-IN-1C101ADCF884,"P N M COLLEGE,GOMO",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44390,,1964
CEI-IN-F09C9D7E2868,"DAV MAHILA COLLEGE, KATRAS, DHANBAD",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44394,,1973
CEI-IN-7D3E4799C2B6,"GOVT. SANSKRIT COLLEGE, RANCHI",College,Jharkhand,Ranchi,,2020-21,VERIFIED,C-44408,,1920
CEI-IN-57F3B2BDEB94,"S.S. COLLEGE, CHAS, BOKARO",College,Jharkhand,Bokaro,,2020-21,VERIFIED,C-44413,,1984
CEI-IN-86C5F5532BC0,"R. S. P. COLLEGE, JHARIYA",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44401,,1951
CEI-IN-B36E4A0BA560,"J. M. MAHAVIDYALAYA, BHURKUNDA, RAMGARH",College,Jharkhand,Ramgarh,,2020-21,VERIFIED,C-44381,,1979
CEI-IN-6EFAB7ABE174,"RAMGOVIND INSTITUTE OF TECHNOLOGY, KODERMA",College,Jharkhand,Koderma,,2020-21,VERIFIED,C-44421,,2004
CEI-IN-BCA88B18E555,"R. P. Y. T. T. COLLEGE, JHUMRI TELAILYA, KODERMA",College,Jharkhand,Koderma,,2020-21,VERIFIED,C-44446,,2015
CEI-IN-A15E72EB7683,"College of Agriculture, Latur",College,Maharashtra,Latur,,2020-21,VERIFIED,C-44496,,1987
CEI-IN-F0F5AFD6980F,"PROVIDENCE WOMENS COLLEGE, KOZHIKKODE",College,Kerala,Kozhikode,,2020-21,VERIFIED,C-44532,,1952
CEI-IN-730E0A98E2C6,"COLLEGE OF FORESTRY,SIRSI",College,Karnataka,Uttara Kannada,,2020-21,VERIFIED,C-44536,,1997
CEI-IN-A6066B8EDA43,Purni Devi Chaudhuri Girls' College,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44629,,2004
CEI-IN-4564C80135B6,Tarapith College of B.Ed.,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44666,,2009
CEI-IN-B47A5A01C4DD,"Nagpur Veterinary College, Nagpur",College,Maharashtra,Nagpur,,2020-21,VERIFIED,C-44018,,1956
CEI-IN-CF14541CEBFF,"Government College,  Panchkula",College,Haryana,Panchkula,,2020-21,VERIFIED,C-44028,,1983
CEI-IN-66D6137D4865,Laxmi Nursingh Sanskrit College,College,Odisha,Jagatsinghapur,,2020-21,VERIFIED,C-44074,,1992
CEI-IN-F55212DE6EED,Astasambhu Sanskrit College,College,Odisha,Kendrapara,,2020-21,VERIFIED,C-44100,,1992
CEI-IN-A067531D1D78,"Pravara Rural Education Society's College of Pharmacy (For Women), Chincholi, Taluka - Sinnar, District - Nashik",College,Maharashtra,Nashik,,2020-21,VERIFIED,C-44115,,2006
CEI-IN-B0425EB0A373,Jijamata Mahila College of Education,College,Maharashtra,Buldhana,,2020-21,VERIFIED,C-44117,,2005
CEI-IN-199A5C76169B,Smt. Geeta Bankar Women's College of Education,College,Maharashtra,Solapur,,2020-21,VERIFIED,C-44122,,2005
CEI-IN-132BEE4DA51E,"Shri. Tuljabhavani Bahuuddeshiya Samajseva Sansthas, College of Education for Women, Kurduwadi",College,Maharashtra,Solapur,,2020-21,VERIFIED,C-44132,,2006
CEI-IN-EEF086E3201C,Sadabai Raisoni Women's College,College,Maharashtra,Nagpur,,2020-21,VERIFIED,C-44135,,2006
CEI-IN-4423A68C7146,"Queens College of Education for Women,",College,Maharashtra,Parbhani,,2020-21,VERIFIED,C-44141,,2005
CEI-IN-D1DCD3D31B57,Distinctive Education Soceity's,College,Maharashtra,Ratnagiri,,2020-21,VERIFIED,C-44205,,2008
CEI-IN-214B77CF4B37,"Smt. Maniben M.P. Shah Women's College of Arts and Commerce,",College,Maharashtra,Mumbai,,2020-21,VERIFIED,C-44222,,1957
CEI-IN-B236E2A6D5A9,Dnyandeep Education Society's Mahila Shikshanshatra Mahavidyalaya,College,Maharashtra,Nashik,,2020-21,VERIFIED,C-44235,,2008
CEI-IN-D89C2DB446CC,Ganpat University U.V. Patel College of Engineering,College,Gujarat,Mahesana,,2020-21,VERIFIED,C-443,,1997
CEI-IN-69B68E2C545D,Nandkishore Bhutada's Foundation SAVVY Group of Colleges,College,Maharashtra,Nashik,,2020-21,VERIFIED,C-44331,,2006
CEI-IN-190B582AE517,"PARASNATH COLLEGE, ISHRI BAZAR, GIRIDIH",College,Jharkhand,Giridih,,2020-21,VERIFIED,C-44398,,1985
CEI-IN-5C6277CEFED7,"KARNPURA COLLEGE, BARKAGAON",College,Jharkhand,Hazaribagh,,2020-21,VERIFIED,C-44377,,1983
CEI-IN-2586CF67A135,"LAW COLLEGE, DHANBAD",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44451,,1976
CEI-IN-DAD2ED26F4D3,SHRI SACHIN T. PATIL COLLEGE OF EDUCATION  RUI TAL. BARSHI DIST-SOLAPUR,College,Maharashtra,Solapur,,2020-21,VERIFIED,C-44462,,2008
CEI-IN-6433077F7B4F,"Sarada Degree College, Medarametla",College,Andhra Pradesh,Prakasam,,2020-21,VERIFIED,C-44488,,1993
CEI-IN-EF1D35E24029,"Alpha College of Education, Kanigiri",College,Andhra Pradesh,Prakasam,,2020-21,VERIFIED,C-44489,,2009
CEI-IN-98AFBA2A77C4,"Vasantrao Naik Gramin College of Agriculture, Nehrunagar, Tal. Kandhar",College,Maharashtra,Nanded,,2020-21,VERIFIED,C-44494,,2008
CEI-IN-7A6276434656,"College of Agriculture, Naigaon Bazaar, Tal. Naigaon",College,Maharashtra,Nanded,,2020-21,VERIFIED,C-44510,,2002
CEI-IN-77447CFDB441,"Late Rajiv Gandhi College of Agriculture, Jintur Road",College,Maharashtra,Parbhani,,2020-21,VERIFIED,C-44521,,2002
CEI-IN-107AED4C7F55,A.B.M. COLLEGE NAGPUR,College,Maharashtra,Nagpur,,2020-21,VERIFIED,C-44544,,2009
CEI-IN-EFC79B691826,S.S.A.C. Amravati,College,Maharashtra,Amravati,,2020-21,VERIFIED,C-44563,,1959
CEI-IN-AA9EAD2F2BEF,"Dr. Annasaheb Shinde College of Agriculture Eng., Rahuri",College,Maharashtra,Ahilyanagar,,2020-21,VERIFIED,C-44572,,1969
CEI-IN-5A5A9789EDA6,"Sandip Foundation's Sandip Institute of Engineering and Management, Mahiravani, Trimbak Road, Nashik 422213",College,Maharashtra,Nashik,,2020-21,VERIFIED,C-44589,,2010
CEI-IN-7E1068AFD20D,Panchokot Mahavidyalaya,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44628,,2000
CEI-IN-B6549A5C7B9B,Manbhum Mahavidyalaya,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44642,,1986
CEI-IN-584F9A3F2EF5,Katwa College,College,West Bengal,Purba Bardhaman,,2020-21,VERIFIED,C-44651,,1948
CEI-IN-4E99368DCEC9,Nikhil Banga Sikshan Mahavidyalaya,College,West Bengal,Bankura,,2020-21,VERIFIED,C-44672,,1969
CEI-IN-705A9408204F,SOKA IKEDA COLLEGE OF ARTS AND SCIENCE FOR WOMEN,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-43949,,2000
CEI-IN-555A91B7AB23,SRIDEVI ARTS AND SCIENCE COLLEGE,College,Tamil Nadu,Chennai,,2020-21,VERIFIED,C-43969,,2001
CEI-IN-9A4E193F472D,"Sri Sai Degree College, Vinukonda",College,Andhra Pradesh,Guntur,,2020-21,VERIFIED,C-44035,,2009
CEI-IN-4C5A7D027426,Berhampore Girls' College,College,West Bengal,Murshidabad,,2020-21,VERIFIED,C-44038,,1946
CEI-IN-338508733B2C,S.N. Sanskrit College,College,Odisha,Kendrapara,,2020-21,VERIFIED,C-44097,,1984
CEI-IN-C93B3379B9F0,Binapani Sanskrit College,College,Odisha,Bhadrak,,2020-21,VERIFIED,C-44101,,1990
CEI-IN-EE029D247C9F,Trimurti B.Ed. College,College,Maharashtra,Ahilyanagar,,2020-21,VERIFIED,C-44114,,2005
CEI-IN-8998AA48F6C5,"Pratibhatai Patil Mahila Shikshanshastra Mahavidyalaya, Vidyabharti College Campus, Amravati",College,Maharashtra,Amravati,,2020-21,VERIFIED,C-44171,,2008
CEI-IN-6AFCA7E10036,"Shahada Taluka Educational Society and Cooperative Educational Society Limiteds, Senior Arts Mahila Mahavidyalaya, Shahada",College,Maharashtra,Nandurbar,,2020-21,VERIFIED,C-44209,,2001
CEI-IN-73A1FE9EAF18,Godavari Foundation's Dr. Varsha Patil Women's College of Home Science,College,Maharashtra,Jalgaon,,2020-21,VERIFIED,C-44240,,2001
CEI-IN-D42776C5AAE2,Shivaji Shikshan Prasarak Mandal's Women's College of Education,College,Maharashtra,Jalgaon,,2020-21,VERIFIED,C-44292,,2006
CEI-IN-4A4408185F34,"K.S.G.M. COLLEGE, NIRSA, DHANBAD",College,Jharkhand,Dhanbad,,2020-21,VERIFIED,C-44406,,1980
CEI-IN-F0B8C0734BAE,"JHARKHAND MAHAVIDYALAYA, DUMRI, GIRIDIH",College,Jharkhand,Giridih,,2020-21,VERIFIED,C-44455,,1985
CEI-IN-0E693DF0A926,"Sri Harsha's Womens Degree College, Cumbum",College,Andhra Pradesh,Prakasam,,2020-21,VERIFIED,C-44486,,2005
CEI-IN-94F1B89AE843,"College of Agriculture, Ambajogai",College,Maharashtra,Beed,,2020-21,VERIFIED,C-44495,,2000
CEI-IN-6F6BFD8364B0,"College of Food Technology, Naigaon Bazar",College,Maharashtra,Nanded,,2020-21,VERIFIED,C-44497,,2008
CEI-IN-92970C4F1EA9,"College og Agriculture, Osmanabd",College,Maharashtra,Dharashiv,,2020-21,VERIFIED,C-44500,,2000
CEI-IN-776FA0D7C996,"SDMVM College of Agriculture, Georai Tanda, Paithan Road",College,Maharashtra,Chhatrapati Sambhajinagar,,2020-21,VERIFIED,C-44504,,2008
CEI-IN-8C2D7324E342,"College of Agriculture, Pathri",College,Maharashtra,Parbhani,,2020-21,VERIFIED,C-44520,,2010
CEI-IN-4D93CF601D2E,"College of Agri-Business Management, Barshi Road",College,Maharashtra,Latur,,2020-21,VERIFIED,C-44522,,2004
CEI-IN-D8960404EAF3,"College of Agriculture, Khandala, Tal. Vaijapur",College,Maharashtra,Chhatrapati Sambhajinagar,,2020-21,VERIFIED,C-44525,,2010
CEI-IN-B10232164ABF,"College of Agriculture, Dhule",College,Maharashtra,Dhule,,2020-21,VERIFIED,C-44573,,1960
CEI-IN-DDA9C4466139,Bolpur College,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44635,,1950
CEI-IN-418D121A4F21,Chandernagore Institute of Management & Technology,College,West Bengal,Hooghly,,2020-21,VERIFIED,C-44636,,2001
CEI-IN-2DA382D5F5F2,Michael Madhusudan Memorial College,College,West Bengal,Paschim Bardhaman,,2020-21,VERIFIED,C-44665,,1996
CEI-IN-3CBEB016FAD2,"Law College, Durgapur",College,West Bengal,Paschim Bardhaman,,2020-21,VERIFIED,C-44718,,2004
CEI-IN-7C6B8F0F8171,Kulti College,College,West Bengal,Paschim Bardhaman,,2020-21,VERIFIED,C-44731,,1986
CEI-IN-01138915FA8B,Sambhunath College,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44737,,1963
CEI-IN-2B52A0E597C1,Hiralal Bhakat College,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44743,,1986
CEI-IN-6ADC87070122,Deben Mahato Teachers' Training College,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44749,,2008
CEI-IN-F475144B9D7C,Raipur Block Mahavidyalaya,College,West Bengal,Bankura,,2020-21,VERIFIED,C-44772,,2010
CEI-IN-3AA532413112,Lokepara Mahavidyalaya,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44777,,2010
CEI-IN-7D0EAD1D02CC,Sreegopal Banerjee College,College,West Bengal,Hooghly,,2020-21,VERIFIED,C-44778,,1958
CEI-IN-81106FF2F952,"College of Agriculture, Sangulwadi",College,Maharashtra,Sindhudurg,,2020-21,VERIFIED,C-44806,,2008
CEI-IN-2A46860E070A,Shushrutha College of Nursing,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44830,,2004
CEI-IN-E58829D748C3,Ikon Nursing College,College,Karnataka,Bengaluru South,,2020-21,VERIFIED,C-44835,,2004
CEI-IN-B5FED766A13D,Padmashree Institute of Medical Lab Technology,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44840,,2001
CEI-IN-2AD87F7BC54F,Kamala Krishna Royale Nursing College Cottonpet,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44871,,2005
CEI-IN-2D33B234D789,Indira Gandhi Institute of Child Health,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44874,,1991
CEI-IN-55AE89E8D5A1,D491 Vivekananda M.S.W. College Raichur,College,Karnataka,Raichur,,2020-21,VERIFIED,C-44898,,2007
CEI-IN-D44114C1EF81,Seshaiah College of Nursing Vidyaranyapura,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44910,,2002
CEI-IN-B97FBE3E773E,"Aditya College of Agriculture, Telgaon Road, Beed",College,Maharashtra,Beed,,2020-21,VERIFIED,C-44913,,2002
CEI-IN-547EEE50E51E,"NALANDA COLLEGE OF PHARMACY, CHARLAPALLY",College,Telangana,Nalgonda,,2020-21,VERIFIED,C-44959,,1995
CEI-IN-1E1E1941B57C,"R K COLLEGE OF SCIENCE TECHNOLOGY, LOUNDI",College,Madhya Pradesh,Chhatarpur,,2020-21,VERIFIED,C-44983,,2011
CEI-IN-31F9DEE6CDD5,"C536  Reshmi  Degree College, Gulbarga",College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-45009,,2009
CEI-IN-AC8650FF17F8,"N J SONECHA MANAGEMENT AND TECHNICAL INSTITUTE, VERAVAL 817",College,Gujarat,Gir Somnath,,2020-21,VERIFIED,C-45053,,2011
CEI-IN-526829138291,"HANSABA COLLEGE OF ENGINEERING & TECHNOLOGY, SIDDHPUR 098",College,Gujarat,Patan,,2020-21,VERIFIED,C-45059,,2011
CEI-IN-F2B2F62B7DE0,"K L E SOCIETY'S COMMERCE COLLEGE, BELAGAVI",College,Karnataka,Belagavi,,2020-21,VERIFIED,C-45088,,2013
CEI-IN-C0CAC4BCBD47,"K L E SOCIETY'S COMMERCE COLLEGE, KHANAPUR",College,Karnataka,Belagavi,,2020-21,VERIFIED,C-45089,,2011
CEI-IN-6E6013432937,"MAHRSHIDAYANAD ARTS AND COMMERCE COLLEGE,  BASPA",College,Gujarat,Patan,,2020-21,VERIFIED,C-45116,,2011
CEI-IN-53B02962699E,"P.G.I. MANAGEMENT, LUCKNOW RD, PO RAJAU",College,Uttar Pradesh,Bareilly,,2020-21,VERIFIED,C-45133,,2010
CEI-IN-0649B4105C7E,"SHRI VIKRAM SINGH DEGREE COLLEGE, MOHAMMADPUR, RAJORI",College,Uttar Pradesh,Bijnor,,2020-21,VERIFIED,C-45163,,2011
CEI-IN-4DACF33C76F9,"GNVS INSTITUTE OF MANAGEMENT, MUMBAI",College,Maharashtra,Mumbai,,2020-21,VERIFIED,C-45186,,2010
CEI-IN-4F224B258663,"ST WILFRED COLLEGE OF LAW IMPARTING LLB, MUMBAI",College,Maharashtra,Mumbai,,2020-21,VERIFIED,C-45197,,2012
CEI-IN-C3D301A82CA4,"Navnirman Shikshan Sansthas College of Arts,Commerce & Science Sangameshwar.",College,Maharashtra,Ratnagiri,,2020-21,VERIFIED,C-45216,,2012
CEI-IN-4A2AAA1F08F3,"JAN UTKARSHA PRABODHINI ARTS SCICE AND COMMERCE COLLEGE, THANE",College,Maharashtra,Palghar,,2020-21,VERIFIED,C-45235,,2012
CEI-IN-826B0FCCD6B7,Amrut Institute Junagadh-685,College,Gujarat,Junagadh,,2020-21,VERIFIED,C-45262,,2011
CEI-IN-FBC19EF169AD,"KSR INSTITUTE FOR ENGINEERING AND TECHNOLOGY, NAMAKKAL",College,Tamil Nadu,Namakkal,,2020-21,VERIFIED,C-45295,,2011
CEI-IN-11C9F9A17C07,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY, SALEM",College,Tamil Nadu,Salem,,2020-21,VERIFIED,C-45299,,2011
CEI-IN-276F254AF159,"GODUTAI ENGINEERING COLLEGE FOR WOMEN, SHARANABASAVESHWAR COLLEGE CAMPUS, GULBARGA",College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-45311,,2011
CEI-IN-61151526DCFC,"SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY, DINDIGUL",College,Tamil Nadu,Dindigul,,2020-21,VERIFIED,C-45320,,2011
CEI-IN-799395622881,"DEWANHAT MAHAVIDYALAYA, COOCHBEHAR",College,West Bengal,Cooch Behar,,2020-21,VERIFIED,C-45322,,2007
CEI-IN-3DA78102E65F,"MEKHLIGANJ COLLEGE, COOCHBEHAR",College,West Bengal,Cooch Behar,,2020-21,VERIFIED,C-45325,,1996
CEI-IN-3924371021C4,"SILIGURI B ED  COLLEGE, DARJEELING",College,West Bengal,Darjeeling,,2020-21,VERIFIED,C-45343,,1989
CEI-IN-355B0FFB88B5,"ST.  JOSEPH'S COLLEGE, DARJEELING",College,West Bengal,Darjeeling,,2020-21,VERIFIED,C-45349,,1927
CEI-IN-C260EBA904CF,Burdwan Institute of Management & Computer Science,College,West Bengal,Purba Bardhaman,,2020-21,VERIFIED,C-44700,,2000
CEI-IN-E614ACDBA04A,Kashipur Michael Madhusudan Mahavidyalaya,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44705,,2000
CEI-IN-B28F2DA6ACEB,Kazi Nazrul Islam Mahavidyalaya,College,West Bengal,Paschim Bardhaman,,2020-21,VERIFIED,C-44773,,1982
CEI-IN-DA5657257649,Ganpat University A. M. Patel Institute of Computer Studies,College,Gujarat,Mahesana,,2020-21,VERIFIED,C-448,,1999
CEI-IN-04495978B159,New City College of Nursing Udupi,College,Karnataka,Udupi,,2020-21,VERIFIED,C-44851,,2010
CEI-IN-46BA65607261,D458 Vivekananda B.P.Ed. College Raichur,College,Karnataka,Raichur,,2020-21,VERIFIED,C-44897,,2005
CEI-IN-800549321576,"Aditya College of Food Technology, Beed",College,Maharashtra,Beed,,2020-21,VERIFIED,C-44911,,2004
CEI-IN-747C0FD5D593,Community Science College and Research Institute,College,Tamil Nadu,Madurai,,2020-21,VERIFIED,C-44921,,1980
CEI-IN-939F30635CA4,Anbil Dharmalingam Agricultural College and Research Institute,College,Tamil Nadu,Tiruchirappalli,,2020-21,VERIFIED,C-44927,,1992
CEI-IN-9D4FCF130DA9,SREE VENKATESWARA COLLEGE OF ENGINEERING,College,Andhra Pradesh,Sri Potti Sriramulu Nellore,,2020-21,VERIFIED,C-44972,,2011
CEI-IN-35FC76D21C36,DR K V SUBBA REDDY INSTITUTE OF MANAGEMENT,College,Andhra Pradesh,Kurnool,,2020-21,VERIFIED,C-44976,,2008
CEI-IN-211DE13CB6DC,C565 ARUNDATI MSW COLLEGE,College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-45027,,2011
CEI-IN-9205AA208E2E,"SHROFF S R ROTARY INSTITUTE OF CHEMICAL TECHNOLOGY VATARIA, BHARUCH 099",College,Gujarat,Bharuch,,2020-21,VERIFIED,C-45045,,2011
CEI-IN-94FA127A00AC,"OM ENGINEERING COLLEGE CHOKLI, JUNAGADH 102",College,Gujarat,Junagadh,,2020-21,VERIFIED,C-45052,,2011
CEI-IN-A97FA7F623A8,"GROWMORE INSTITUTE OF COMMERCE AND ARTS COLLEGE, BERNA",College,Gujarat,Sabar Kantha,,2020-21,VERIFIED,C-45122,,2011
CEI-IN-E7AB49AF02A0,"GROWMORE INSTITUTE OF MSW, BERNA",College,Gujarat,Sabar Kantha,,2020-21,VERIFIED,C-45123,,2011
CEI-IN-8A134ED72885,"ASIM SIDDIQUE MEMORIAL DEGREE COLLEGE, MEERA SARAI",College,Uttar Pradesh,Budaun,,2020-21,VERIFIED,C-45143,,2010
CEI-IN-E7354CD8F416,"VEERANGNA AVANTIBAI MAHAVIDYALAYA,KAHILIYA, HARDOI RD",College,Uttar Pradesh,Shahjahanpur,,2020-21,VERIFIED,C-45150,,2010
CEI-IN-21A419DAEBFA,"SHAKUNTALA DEGREE COLLEGE, NOORPUR RD, CHANDPUR",College,Uttar Pradesh,Bijnor,,2020-21,VERIFIED,C-45166,,2009
CEI-IN-A9C3E0CB8C70,"LANDMARK INSTITUTE OF MANAGEMENT & TECHNOLOGY, DIDAULI",College,Uttar Pradesh,Amroha,,2020-21,VERIFIED,C-45170,,2011
CEI-IN-48407DCA3BF3,"SHETTY INSTITUTE OF TECHNOLOGY, GULBARGA",College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-45312,,2011
CEI-IN-225688291C4A,"Dr. Baliram Hiray College of Architecture Government Colony, Bandra",College,Maharashtra,Mumbai Suburban,,2020-21,VERIFIED,C-45202,,1994
CEI-IN-124E9A838A99,"SHEILA RAHEJA SCHOOL OF BUSINESS MANAGEMENT AND RESEARCH, MUMBAI SUBURBAN",College,Maharashtra,Mumbai Suburban,,2020-21,VERIFIED,C-45204,,2011
CEI-IN-C0D3C40B8666,"MANDAR EDUCATION SOCIETYâS SOU SHAILAJA SHINDE ARTS SCIENCE COMMERCE COLLEGE, RATNAGIRI",College,Maharashtra,Ratnagiri,,2020-21,VERIFIED,C-45217,,2012
CEI-IN-EE4D4CCFDC7E,"JAY SHRI SIDDHIVINAYAK FOUNDATIONâS BR HARNE COLLEGE OF ENGINEERING AND TECHNOLOGY, THANE",College,Maharashtra,Thane,,2020-21,VERIFIED,C-45236,,2011
CEI-IN-DE0E5FC660D7,"SHIVAI PRABHODHINI SANSTHA AMDAR DAULAT DARODA SCIENCE MAHAVIDLAYA, THANE",College,Maharashtra,Palghar,,2020-21,VERIFIED,C-45245,,2012
CEI-IN-5E297A64C9E5,"JAYVANTRAI HARRAI DESAI POLYTECHNIC, PALSANA 686",College,Gujarat,Surat,,2020-21,VERIFIED,C-45264,,2011
CEI-IN-8A040F04FD21,KAVI SHREE DAAD GOVERNMENT ARTS AND COMMERCE COLLEGE PADDHARI,College,Gujarat,Rajkot,,2020-21,VERIFIED,C-45278,,2012
CEI-IN-063EEAE4781A,"JYOTHY INSTITUTE OF TECHNOLOGY, BANGALORE",College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-45308,,2011
CEI-IN-7B88421B17D4,Vidyasagar Foundation School of Education & Training,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44677,,2008
CEI-IN-A5AEF5825161,Barabazar Bikram Tudu Memorial College,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44679,,2006
CEI-IN-8E0E0AEC721B,Chitta Mahato Memorial College,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44694,,2010
CEI-IN-83178BE34BE0,Khalisani Mahavidyalaya,College,West Bengal,Hooghly,,2020-21,VERIFIED,C-44706,,1970
CEI-IN-C8D1FA7EE76F,Patrasayer Mahavidyalaya,College,West Bengal,Bankura,,2020-21,VERIFIED,C-44768,,2005
CEI-IN-FDC2E140040B,Achhruram Memorial College,College,West Bengal,Purulia,,2020-21,VERIFIED,C-44790,,1975
CEI-IN-8184F92F5B8B,Suri Vidyasagar College,College,West Bengal,Birbhum,,2020-21,VERIFIED,C-44791,,1942
CEI-IN-24468F6460F0,Federal College of Nursing,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44839,,2004
CEI-IN-07A1D1CAC210,C443 Aryan College of MSW Gulbarga,College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-44845,,2007
CEI-IN-AA42E9EEB1E0,Dr. B R Ambedkar Institute of Paramedical Science,College,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,C-44854,,1998
CEI-IN-CDF4C12E5589,C553 BASVA INSTUTE OF SOCIAL WORK,College,Karnataka,Kalaburagi,,2020-21,VERIFIED,C-45028,,2011
