college_id,college_name,section,section_rendered,value_count,source_name_visible,source_url_visible,source_type_visible,officiality_visible,extracted_at_visible,academic_year_visible,freshness_visible,stale_status,api_has_provenance,db_has_provenance,frontend_gap,backend_gap,risk_level,recommended_fix,provenance_status,freshness_status
"CORE-MIZORAM-UNIVERSITY-AIZAWL","Mizoram University, Aizawl","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.840Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-MIZORAM-UNIVERSITY-AIZAWL","Mizoram University, Aizawl","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-MIZORAM-UNIVERSITY-AIZAWL","Mizoram University, Aizawl","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-MIZORAM-UNIVERSITY-AIZAWL","Mizoram University, Aizawl","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-MIZORAM-UNIVERSITY-AIZAWL","Mizoram University, Aizawl","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","seats","true","40","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.319Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.767Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","fees","true","1","Official Fee Structure","N/A","N/A","N/A","2026-05-01T13:18:10.365Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","placements","true","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","true","","","","REVIEW","Promote item source to section-level primarySource","API_ONLY_NOT_RENDERED","MISSING"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-MOTILAL-NEHRU-NATIONAL-INSTITUTE-OF-TECHNOLOGY-ALLAHABAD","Motilal Nehru National Institute of Technology, Allahabad","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","seats","true","8","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.367Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.839Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NATIONAL-INSTITUTE-OF-ADVANCED-MANUFACTURING-TECHNOLOGY-RANCHI","National Institute of Advanced Manufacturing Technology, Ranchi","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","seats","true","24","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.339Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.799Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ARUNACHAL-PRADESH","National Institute of Technology Arunachal Pradesh","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-DELHI","National Institute of Technology Delhi","seats","true","32","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.323Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-DELHI","National Institute of Technology Delhi","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.773Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-DELHI","National Institute of Technology Delhi","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DELHI","National Institute of Technology Delhi","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DELHI","National Institute of Technology Delhi","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DELHI","National Institute of Technology Delhi","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-GOA","National Institute of Technology Goa","seats","true","30","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.327Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-GOA","National Institute of Technology Goa","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.776Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-GOA","National Institute of Technology Goa","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-GOA","National Institute of Technology Goa","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-GOA","National Institute of Technology Goa","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-GOA","National Institute of Technology Goa","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","seats","true","20","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.348Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.805Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MANIPUR","National Institute of Technology Manipur","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","seats","true","20","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.331Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.782Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MEGHALAYA","National Institute of Technology Meghalaya","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","seats","true","28","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.348Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.806Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-MIZORAM","National Institute of Technology Mizoram","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","seats","true","24","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.332Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.783Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-NAGALAND","National Institute of Technology Nagaland","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","seats","true","20","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.336Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.796Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-PUDUCHERRY","National Institute of Technology Puducherry","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","seats","true","24","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.338Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.798Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-SIKKIM","National Institute of Technology Sikkim","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","seats","true","20","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.353Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.816Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-UTTARAKHAND","National Institute of Technology Uttarakhand","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","seats","true","46","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.320Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.769Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-AGARTALA","National Institute of Technology, Agartala","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","seats","true","32","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.358Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.826Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-ANDHRA-PRADESH","NATIONAL INSTITUTE OF TECHNOLOGY, ANDHRA PRADESH","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","seats","true","48","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.322Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.770Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-CALICUT","National Institute of Technology, Calicut","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","seats","true","46","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.325Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.774Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","fees","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","placements","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","rankings","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","SAFE","None","NOT_APPLICABLE","NOT_APPLICABLE"
"CORE-NIT-DURGAPUR","National Institute of Technology, Durgapur","ceiScore","true","1","CEI Intelligence Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","REVIEW","None (Internal Calculation)","INTERNAL_METHODOLOGY_VISIBLE","MISSING"
"CORE-NIT-HAMIRPUR","National Institute of Technology, Hamirpur","seats","true","48","Official Authority","N/A","N/A","N/A","2026-04-16T18:30:45.329Z","N/A","YES","N/A","true","","","","REVIEW","Convert string source to object {title, url, type}","VISIBLE_PARTIAL_STRING","VISIBLE_FRESH"
"CORE-NIT-HAMIRPUR","National Institute of Technology, Hamirpur","cutoffs","true","1","JoSAA Round 1","https://josaa.admissions.nic.in/applicant/SeatAllotmentResult/CurrentORCR.aspx","primary_authority","N/A","2026-04-16T15:55:46.777Z","N/A","YES","N/A","true","","","","SAFE","None","VISIBLE_FULL","VISIBLE_FRESH"
